id;nom;categorie;style;niveau;photo;avatar_posture;consigne
EX7484;Squat hold mobilité;Mobilité / Stretching;cardio;Actif;assets/photos/mobilite/mobilite_squat_hold_mobilite_actif_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7485;Squat hold mobilité;Mobilité / Stretching;trail;Actif;assets/photos/mobilite/mobilite_squat_hold_mobilite_actif_trail.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_actif_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7486;Squat hold mobilité;Mobilité / Stretching;caf;Actif;assets/photos/mobilite/mobilite_squat_hold_mobilite_actif_caf.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_actif_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7487;Squat hold mobilité;Mobilité / Stretching;mobilite;Actif;assets/photos/mobilite/mobilite_squat_hold_mobilite_actif_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_actif_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7488;Squat hold mobilité;Mobilité / Stretching;remise_forme;Actif;assets/photos/mobilite/mobilite_squat_hold_mobilite_actif_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7489;Squat hold mobilité;Mobilité / Stretching;musculation;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7490;Squat hold mobilité;Mobilité / Stretching;poids_du_corps;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7491;Squat hold mobilité;Mobilité / Stretching;crossfit;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7492;Squat hold mobilité;Mobilité / Stretching;crosstraining;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7493;Squat hold mobilité;Mobilité / Stretching;hiit;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7494;Squat hold mobilité;Mobilité / Stretching;amrap;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7495;Squat hold mobilité;Mobilité / Stretching;emom;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_emom.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7496;Squat hold mobilité;Mobilité / Stretching;cardio;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7497;Squat hold mobilité;Mobilité / Stretching;trail;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_trail.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7498;Squat hold mobilité;Mobilité / Stretching;caf;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_caf.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7499;Squat hold mobilité;Mobilité / Stretching;mobilite;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7500;Squat hold mobilité;Mobilité / Stretching;remise_forme;Confirmé;assets/photos/mobilite/mobilite_squat_hold_mobilite_confirme_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_confirme_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7501;Squat hold mobilité;Mobilité / Stretching;musculation;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7502;Squat hold mobilité;Mobilité / Stretching;poids_du_corps;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7503;Squat hold mobilité;Mobilité / Stretching;crossfit;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7504;Squat hold mobilité;Mobilité / Stretching;crosstraining;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7505;Squat hold mobilité;Mobilité / Stretching;hiit;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7506;Squat hold mobilité;Mobilité / Stretching;amrap;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7507;Squat hold mobilité;Mobilité / Stretching;emom;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_emom.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7508;Squat hold mobilité;Mobilité / Stretching;cardio;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7509;Squat hold mobilité;Mobilité / Stretching;trail;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_trail.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7510;Squat hold mobilité;Mobilité / Stretching;caf;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_caf.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7511;Squat hold mobilité;Mobilité / Stretching;mobilite;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7512;Squat hold mobilité;Mobilité / Stretching;remise_forme;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_squat_hold_mobilite_athlete_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_squat_hold_mobilite_athlete_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Squat hold mobilité
EX7513;Dead hang doux;Mobilité / Stretching;musculation;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7514;Dead hang doux;Mobilité / Stretching;poids_du_corps;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7515;Dead hang doux;Mobilité / Stretching;crossfit;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7516;Dead hang doux;Mobilité / Stretching;crosstraining;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7517;Dead hang doux;Mobilité / Stretching;hiit;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7518;Dead hang doux;Mobilité / Stretching;amrap;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7519;Dead hang doux;Mobilité / Stretching;emom;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_emom.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7520;Dead hang doux;Mobilité / Stretching;cardio;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7521;Dead hang doux;Mobilité / Stretching;trail;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_trail.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7522;Dead hang doux;Mobilité / Stretching;caf;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_caf.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7523;Dead hang doux;Mobilité / Stretching;mobilite;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7524;Dead hang doux;Mobilité / Stretching;remise_forme;Débutant;assets/photos/mobilite/mobilite_dead_hang_doux_debutant_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_debutant_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7525;Dead hang doux;Mobilité / Stretching;musculation;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7526;Dead hang doux;Mobilité / Stretching;poids_du_corps;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7527;Dead hang doux;Mobilité / Stretching;crossfit;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7528;Dead hang doux;Mobilité / Stretching;crosstraining;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7529;Dead hang doux;Mobilité / Stretching;hiit;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7530;Dead hang doux;Mobilité / Stretching;amrap;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7531;Dead hang doux;Mobilité / Stretching;emom;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_emom.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7532;Dead hang doux;Mobilité / Stretching;cardio;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7533;Dead hang doux;Mobilité / Stretching;trail;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_trail.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7534;Dead hang doux;Mobilité / Stretching;caf;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_caf.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7535;Dead hang doux;Mobilité / Stretching;mobilite;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7536;Dead hang doux;Mobilité / Stretching;remise_forme;Actif;assets/photos/mobilite/mobilite_dead_hang_doux_actif_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7537;Dead hang doux;Mobilité / Stretching;musculation;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7538;Dead hang doux;Mobilité / Stretching;poids_du_corps;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7539;Dead hang doux;Mobilité / Stretching;crossfit;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7540;Dead hang doux;Mobilité / Stretching;crosstraining;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7541;Dead hang doux;Mobilité / Stretching;hiit;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7542;Dead hang doux;Mobilité / Stretching;amrap;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7543;Dead hang doux;Mobilité / Stretching;emom;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_emom.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7544;Dead hang doux;Mobilité / Stretching;cardio;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7545;Dead hang doux;Mobilité / Stretching;trail;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_trail.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7546;Dead hang doux;Mobilité / Stretching;caf;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_caf.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7547;Dead hang doux;Mobilité / Stretching;mobilite;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7548;Dead hang doux;Mobilité / Stretching;remise_forme;Confirmé;assets/photos/mobilite/mobilite_dead_hang_doux_confirme_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_confirme_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7549;Dead hang doux;Mobilité / Stretching;musculation;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7550;Dead hang doux;Mobilité / Stretching;poids_du_corps;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7551;Dead hang doux;Mobilité / Stretching;crossfit;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7552;Dead hang doux;Mobilité / Stretching;crosstraining;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7553;Dead hang doux;Mobilité / Stretching;hiit;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7554;Dead hang doux;Mobilité / Stretching;amrap;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7555;Dead hang doux;Mobilité / Stretching;emom;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_emom.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7556;Dead hang doux;Mobilité / Stretching;cardio;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7557;Dead hang doux;Mobilité / Stretching;trail;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_trail.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7558;Dead hang doux;Mobilité / Stretching;caf;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_caf.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7559;Dead hang doux;Mobilité / Stretching;mobilite;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7560;Dead hang doux;Mobilité / Stretching;remise_forme;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_dead_hang_doux_athlete_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_dead_hang_doux_athlete_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Dead hang doux
EX7561;Thread the needle;Mobilité / Stretching;musculation;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7562;Thread the needle;Mobilité / Stretching;poids_du_corps;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7563;Thread the needle;Mobilité / Stretching;crossfit;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7564;Thread the needle;Mobilité / Stretching;crosstraining;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7565;Thread the needle;Mobilité / Stretching;hiit;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7566;Thread the needle;Mobilité / Stretching;amrap;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7567;Thread the needle;Mobilité / Stretching;emom;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_emom.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7568;Thread the needle;Mobilité / Stretching;cardio;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7569;Thread the needle;Mobilité / Stretching;trail;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_trail.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
